Date,Time,Lat,Long,Type,CleanLong
8/15/21,02:00 - 03:00,40.455,-79.895,MG,-79.895
8/15/21,02:00 - 03:00,40.451,-79.974,SG,-79.974
8/15/21,05:00 - 06:00,40.468,-79.896,SG,-79.896
8/15/21,07:00 - 08:00,40.47,-79.936,PG,-79.936
8/15/21,08:00 - 09:00,40.461,-80.074,MG,-80.074
8/15/21,09:00 - 10:00,40.449,-79.869,SG,-79.869
8/15/21,13:00 - 14:00,40.439,-80.041,PG,-80.041
8/15/21,19:00 - 20:00,40.451,-79.886,SG,-79.886
8/15/21,21:00 - 22:00,40.473,-80.032,SG,-80.032
8/16/21,00:00 - 01:00,40.422,-80.004,MG,-80.004
8/16/21,01:00 - 02:00,40.463,-80.075,MG,-80.075
8/16/21,01:00 - 02:00,40.447,-79.978,MG,-79.978
8/16/21,02:00 - 03:00,40.449,-79.974,SG,-79.974
8/16/21,02:00 - 03:00,40.45,-79.888,SG,-79.888
8/16/21,10:00 - 11:00,40.457,-80.075,PG,-80.075
8/16/21,14:00 - 15:00,40.406,-79.932,SG,-79.932
8/16/21,14:00 - 15:00,40.452,-79.891,PG,-79.891
8/16/21,16:00 - 17:00,40.451,-79.874,SG,-79.874
8/16/21,20:00 - 21:00,40.459,-80.056,PG,-80.056
8/16/21,22:00 - 23:00,40.472,-80.027,PG,-80.027
8/16/21,23:00 - 00:00,40.469,-79.895,SG,-79.895
8/16/21,23:00 - 00:00,40.471,-80.033,MG,-80.033
8/17/21,00:00 - 01:00,40.456,-79.957,MG,-79.957
8/17/21,01:00 - 02:00,40.456,-80.056,SG,-80.056
8/17/21,02:00 - 03:00,40.468,-79.891,MG,-79.891
8/17/21,02:00 - 03:00,40.426,-80.007,SG,-80.007
8/17/21,03:00 - 04:00,40.439,-80.044,MG,-80.044
8/17/21,03:00 - 04:00,40.417,-80.005,MG,-80.005
8/17/21,05:00 - 06:00,40.475,-80.033,MG,-80.033
8/17/21,10:00 - 11:00,40.415,-79.989,PG,-79.989
8/17/21,13:00 - 14:00,40.462,-80.069,PG,-80.069
8/17/21,17:00 - 18:00,40.453,-79.87,SG,-79.87
8/17/21,17:00 - 18:00,40.453,-79.87,MG,-79.87
8/17/21,17:00 - 18:00,40.454,-79.869,MG,-79.869
8/17/21,21:00 - 22:00,40.461,-79.907,PG,-79.907
8/17/21,22:00 - 23:00,40.476,-80.031,MG,-80.031
8/17/21,23:00 - 00:00,40.415,-79.993,SG,-79.993
8/18/21,00:00 - 01:00,40.47,-80.001,MG,-80.001
8/18/21,01:00 - 02:00,40.459,-79.89,PG,-79.89
8/18/21,12:00 - 13:00,40.473,-79.907,PG,-79.907
8/18/21,15:00 - 16:00,40.455,-79.871,PG,-79.871
8/18/21,16:00 - 17:00,40.412,-79.997,SG,-79.997
8/18/21,16:00 - 17:00,40.412,-79.998,SG,-79.998
8/18/21,16:00 - 17:00,40.412,-79.998,SG,-79.998
8/18/21,16:00 - 17:00,40.412,-79.998,SG,-79.998
8/18/21,17:00 - 18:00,40.468,-79.911,MG,-79.911
8/18/21,18:00 - 19:00,40.411,-79.998,PG,-79.998
8/18/21,18:00 - 19:00,40.412,-79.999,PG,-79.999
8/18/21,19:00 - 20:00,40.413,-80,SG,-80
8/18/21,19:00 - 20:00,40.413,-80,SG,-80
8/18/21,19:00 - 20:00,40.413,-80,SG,-80
8/18/21,19:00 - 20:00,40.413,-80,SG,-80
8/18/21,19:00 - 20:00,40.413,-80,SG,-80
8/18/21,22:00 - 23:00,40.449,-79.884,MG,-79.884
8/18/21,22:00 - 23:00,40.469,-79.941,MG,-79.941
8/19/21,00:00 - 01:00,40.457,-79.893,SG,-79.893
8/19/21,01:00 - 02:00,40.475,-80.032,SG,-80.032
8/19/21,01:00 - 02:00,40.476,-80.031,SG,-80.031
8/19/21,03:00 - 04:00,40.474,-80.01,SG,-80.01
8/19/21,04:00 - 05:00,40.458,-79.872,MG,-79.872
8/19/21,05:00 - 06:00,40.462,-80.069,SG,-80.069
8/19/21,10:00 - 11:00,40.463,-79.938,PG,-79.938
8/19/21,12:00 - 13:00,40.403,-79.943,PG,-79.943
8/19/21,23:00 - 00:00,40.468,-79.927,PG,-79.927
8/20/21,00:00 - 01:00,40.467,-79.994,MG,-79.994
8/20/21,01:00 - 02:00,40.459,-79.898,MG,-79.898
8/20/21,01:00 - 02:00,40.458,-79.898,MG,-79.898
8/20/21,20:00 - 21:00,40.45,-79.975,SG,-79.975
8/20/21,22:00 - 23:00,40.472,-80.038,MG,-80.038
8/20/21,22:00 - 23:00,40.414,-79.993,MG,-79.993
8/20/21,22:00 - 23:00,40.448,-79.98,SG,-79.98
8/20/21,23:00 - 00:00,40.412,-79.989,MG,-79.989
8/21/21,00:00 - 01:00,40.417,-79.99,SG,-79.99
8/21/21,00:00 - 01:00,40.437,-79.953,MG,-79.953
8/21/21,00:00 - 01:00,40.458,-79.905,PG,-79.905
8/21/21,03:00 - 04:00,40.457,-80.052,SG,-80.052
8/21/21,03:00 - 04:00,40.451,-80.051,MG,-80.051
8/21/21,03:00 - 04:00,40.465,-79.999,MG,-79.999
8/21/21,03:00 - 04:00,40.465,-79.999,MG,-79.999
8/21/21,04:00 - 05:00,40.417,-79.976,SG,-79.976
8/21/21,18:00 - 19:00,40.447,-80.061,MG,-80.061
8/21/21,22:00 - 23:00,40.468,-79.944,SG,-79.944
8/21/21,23:00 - 00:00,40.413,-79.993,PG,-79.993
8/22/21,01:00 - 02:00,40.464,-80.075,MG,-80.075
8/22/21,02:00 - 03:00,40.429,-79.979,MG,-79.979
8/22/21,11:00 - 12:00,40.424,-80.013,PG,-80.013
8/22/21,13:00 - 14:00,40.405,-79.937,SG,-79.937
8/22/21,18:00 - 19:00,40.46,-79.888,MG,-79.888
8/22/21,22:00 - 23:00,40.45,-79.878,SG,-79.878
8/22/21,22:00 - 23:00,40.45,-79.874,MG,-79.874
8/22/21,22:00 - 23:00,40.453,-79.874,MG,-79.874
8/22/21,22:00 - 23:00,40.455,-79.872,MG,-79.872
8/22/21,23:00 - 00:00,40.463,-79.918,MG,-79.918
8/22/21,23:00 - 00:00,40.463,-79.919,MG,-79.919
8/22/21,23:00 - 00:00,40.463,-79.919,MG,-79.919
8/22/21,23:00 - 00:00,40.461,-79.921,MG,-79.921
8/23/21,00:00 - 01:00,40.449,-79.88,PG,-79.88
8/23/21,02:00 - 03:00,40.464,-79.896,SG,-79.896
8/23/21,04:00 - 05:00,40.439,-79.955,MG,-79.955
8/23/21,23:00 - 00:00,40.458,-79.874,MG,-79.874
8/24/21,00:00 - 01:00,40.448,-79.977,MG,-79.977
8/24/21,01:00 - 02:00,40.47,-80.032,MG,-80.032
8/24/21,01:00 - 02:00,40.47,-80.031,MG,-80.031
8/24/21,01:00 - 02:00,40.466,-79.888,SG,-79.888
8/24/21,02:00 - 03:00,40.476,-80.038,MG,-80.038
8/24/21,02:00 - 03:00,40.465,-79.938,MG,-79.938
8/24/21,05:00 - 06:00,40.458,-79.872,MG,-79.872
8/24/21,11:00 - 12:00,40.42,-80,MG,-80
8/24/21,20:00 - 21:00,40.467,-79.994,MG,-79.994
8/24/21,20:00 - 21:00,40.467,-79.994,MG,-79.994
8/24/21,23:00 - 00:00,40.44,-79.971,SG,-79.971
8/25/21,02:00 - 03:00,40.452,-80.078,SG,-80.078
8/25/21,07:00 - 08:00,40.407,-79.937,SG,-79.937
8/25/21,07:00 - 08:00,40.415,-79.992,SG,-79.992
8/25/21,09:00 - 10:00,40.418,-79.962,PG,-79.962
8/25/21,10:00 - 11:00,40.458,-79.883,PG,-79.883
8/25/21,22:00 - 23:00,40.456,-79.896,SG,-79.896
8/25/21,22:00 - 23:00,40.456,-79.895,MG,-79.895
8/25/21,22:00 - 23:00,40.455,-79.883,PG,-79.883
8/26/21,00:00 - 01:00,40.407,-79.946,MG,-79.946
8/26/21,01:00 - 02:00,40.475,-80.035,SG,-80.035
8/26/21,01:00 - 02:00,40.475,-80.035,SG,-80.035
8/26/21,20:00 - 21:00,40.416,-79.989,SG,-79.989
8/26/21,20:00 - 21:00,40.416,-79.99,SG,-79.99
8/27/21,00:00 - 01:00,40.415,-79.989,SG,-79.989
8/27/21,00:00 - 01:00,40.475,-79.999,SG,-79.999
8/27/21,02:00 - 03:00,40.457,-79.893,SG,-79.893
8/27/21,03:00 - 04:00,40.469,-79.89,MG,-79.89
8/27/21,20:00 - 21:00,40.467,-80.027,MG,-80.027
8/28/21,16:00 - 17:00,40.453,-79.893,MG,-79.893
8/28/21,21:00 - 22:00,40.453,-79.893,MG,-79.893
8/29/21,01:00 - 02:00,40.428,-79.985,MG,-79.985
8/29/21,04:00 - 05:00,40.453,-80.066,SG,-80.066
8/29/21,06:00 - 07:00,40.464,-79.889,MG,-79.889
8/29/21,09:00 - 10:00,40.449,-80.043,PG,-80.043
8/29/21,15:00 - 16:00,40.455,-79.874,MG,-79.874
8/29/21,15:00 - 16:00,40.467,-79.895,MG,-79.895
8/29/21,19:00 - 20:00,40.453,-79.894,MG,-79.894
8/29/21,19:00 - 20:00,40.453,-79.894,MG,-79.894
8/29/21,20:00 - 21:00,40.425,-80.01,SG,-80.01
8/29/21,21:00 - 22:00,40.458,-79.889,MG,-79.889
8/29/21,22:00 - 23:00,40.469,-79.89,SG,-79.89
8/29/21,22:00 - 23:00,40.469,-79.891,MG,-79.891
8/29/21,23:00 - 00:00,40.453,-79.894,MG,-79.894
8/29/21,23:00 - 00:00,40.448,-79.985,SG,-79.985
8/29/21,23:00 - 00:00,40.403,-79.938,PG,-79.938
8/30/21,03:00 - 04:00,40.418,-79.963,PG,-79.963
8/30/21,04:00 - 05:00,40.453,-80.004,MG,-80.004
8/30/21,04:00 - 05:00,40.453,-80.004,MG,-80.004
8/30/21,04:00 - 05:00,40.455,-80.004,MG,-80.004
8/30/21,04:00 - 05:00,40.453,-80.004,MG,-80.004
8/30/21,16:00 - 17:00,40.464,-80.002,MG,-80.002
8/30/21,21:00 - 22:00,40.459,-79.893,SG,-79.893
8/31/21,01:00 - 02:00,40.439,-79.982,MG,-79.982
8/31/21,12:00 - 13:00,40.402,-79.944,PG,-79.944
8/31/21,15:00 - 16:00,40.454,-80.022,PG,-80.022
8/31/21,17:00 - 18:00,40.408,-79.992,SG,-79.992
8/31/21,17:00 - 18:00,40.408,-79.992,PG,-79.992
8/31/21,17:00 - 18:00,40.46,-80.025,PG,-80.025
8/31/21,20:00 - 21:00,40.406,-79.947,MG,-79.947
8/31/21,20:00 - 21:00,40.442,-80.049,MG,-80.049
8/31/21,21:00 - 22:00,40.454,-80.074,PG,-80.074
8/31/21,22:00 - 23:00,40.47,-80.03,SG,-80.03
9/1/21,03:00 - 04:00,40.45,-79.886,MG,-79.886
9/1/21,12:00 - 13:00,40.478,-80.034,SG,-80.034
9/1/21,14:00 - 15:00,40.467,-79.936,PG,-79.936
9/1/21,14:00 - 15:00,40.467,-79.936,MG,-79.936
9/1/21,19:00 - 20:00,40.453,-79.893,SG,-79.893
9/1/21,20:00 - 21:00,40.449,-79.98,SG,-79.98
9/1/21,21:00 - 22:00,40.422,-79.987,SG,-79.987
9/1/21,22:00 - 23:00,40.458,-79.889,SG,-79.889
9/1/21,23:00 - 00:00,40.455,-79.96,PG,-79.96
9/1/21,23:00 - 00:00,40.455,-79.96,PG,-79.96
9/2/21,06:00 - 07:00,40.454,-80.022,SG,-80.022
9/2/21,09:00 - 10:00,40.459,-79.905,PG,-79.905
9/2/21,12:00 - 13:00,40.476,-80.031,PG,-80.031
9/2/21,14:00 - 15:00,40.467,-79.935,MG,-79.935
9/2/21,18:00 - 19:00,40.473,-80.033,SG,-80.033
9/2/21,20:00 - 21:00,40.414,-80.006,MG,-80.006
9/2/21,20:00 - 21:00,40.418,-79.993,MG,-79.993
9/2/21,21:00 - 22:00,40.457,-79.891,MG,-79.891
9/2/21,21:00 - 22:00,40.457,-79.891,SG,-79.891
9/2/21,21:00 - 22:00,40.457,-79.891,SG,-79.891
9/2/21,21:00 - 22:00,40.457,-79.891,MG,-79.891
9/2/21,21:00 - 22:00,40.457,-79.891,MG,-79.891
9/2/21,21:00 - 22:00,40.457,-79.891,MG,-79.891
9/2/21,21:00 - 22:00,40.457,-79.892,MG,-79.892
9/2/21,21:00 - 22:00,40.42,-79.997,MG,-79.997
9/2/21,22:00 - 23:00,40.451,-79.973,MG,-79.973
9/2/21,22:00 - 23:00,40.451,-79.973,MG,-79.973
9/3/21,00:00 - 01:00,40.412,-79.945,MG,-79.945
9/3/21,00:00 - 01:00,40.409,-79.944,MG,-79.944
9/3/21,00:00 - 01:00,40.41,-79.942,MG,-79.942
9/3/21,02:00 - 03:00,40.465,-79.889,MG,-79.889
9/3/21,02:00 - 03:00,40.466,-79.889,MG,-79.889
9/3/21,03:00 - 04:00,40.447,-79.977,MG,-79.977
9/3/21,22:00 - 23:00,40.442,-80.041,MG,-80.041
9/4/21,00:00 - 01:00,40.465,-79.999,SG,-79.999
9/4/21,02:00 - 03:00,40.449,-79.877,SG,-79.877
9/4/21,03:00 - 04:00,40.465,-79.951,MG,-79.951
9/4/21,04:00 - 05:00,40.45,-79.874,SG,-79.874
9/4/21,15:00 - 16:00,40.445,-80.054,PG,-80.054
9/4/21,15:00 - 16:00,40.454,-79.894,SG,-79.894
9/4/21,15:00 - 16:00,40.454,-79.894,MG,-79.894
9/4/21,15:00 - 16:00,40.453,-79.894,MG,-79.894
9/4/21,22:00 - 23:00,40.459,-80.065,SG,-80.065
9/5/21,00:00 - 01:00,40.474,-80.017,MG,-80.017
9/5/21,04:00 - 05:00,40.461,-79.898,MG,-79.898
9/5/21,05:00 - 06:00,40.457,-79.869,MG,-79.869
9/5/21,11:00 - 12:00,40.459,-80.004,PG,-80.004
9/5/21,15:00 - 16:00,40.455,-79.871,SG,-79.871
9/5/21,17:00 - 18:00,40.458,-79.891,MG,-79.891
9/5/21,17:00 - 18:00,40.458,-79.89,MG,-79.89
9/5/21,20:00 - 21:00,40.455,-80.063,PG,-80.063
9/5/21,20:00 - 21:00,40.459,-80.014,SG,-80.014
9/5/21,21:00 - 22:00,40.47,-79.902,MG,-79.902
9/6/21,03:00 - 04:00,40.477,-80.033,SG,-80.033
9/6/21,06:00 - 07:00,40.476,-80.031,SG,-80.031
9/6/21,11:00 - 12:00,40.473,-80.032,MG,-80.032
9/6/21,18:00 - 19:00,40.482,-80.04,SG,-80.04
9/6/21,18:00 - 19:00,40.422,-79.977,MG,-79.977
9/6/21,18:00 - 19:00,40.422,-79.977,SG,-79.977
9/6/21,20:00 - 21:00,40.49,-80.017,MG,-80.017
9/6/21,21:00 - 22:00,40.457,-79.891,MG,-79.891
9/6/21,21:00 - 22:00,40.418,-79.991,MG,-79.991
9/6/21,22:00 - 23:00,40.49,-80.017,MG,-80.017
9/6/21,22:00 - 23:00,40.4,-79.939,PG,-79.939
9/6/21,22:00 - 23:00,40.451,-79.871,PG,-79.871
9/7/21,00:00 - 01:00,40.416,-80.006,SG,-80.006
9/7/21,01:00 - 02:00,40.477,-80.033,MG,-80.033
9/7/21,02:00 - 03:00,40.451,-79.879,SG,-79.879
9/7/21,02:00 - 03:00,40.456,-79.892,MG,-79.892
9/7/21,03:00 - 04:00,40.471,-80.034,MG,-80.034
9/7/21,08:00 - 09:00,40.471,-80.027,PG,-80.027
9/7/21,11:00 - 12:00,40.448,-79.969,SG,-79.969
9/7/21,11:00 - 12:00,40.441,-80.052,PG,-80.052
9/7/21,18:00 - 19:00,40.42,-80.001,MG,-80.001
9/7/21,22:00 - 23:00,40.445,-79.971,SG,-79.971
9/8/21,00:00 - 01:00,40.438,-79.975,SG,-79.975
9/8/21,02:00 - 03:00,40.45,-79.891,MG,-79.891
9/8/21,12:00 - 13:00,40.452,-79.899,SG,-79.899
9/8/21,21:00 - 22:00,40.473,-80.037,PG,-80.037
9/9/21,00:00 - 01:00,40.45,-79.891,MG,-79.891
9/9/21,03:00 - 04:00,40.455,-80.006,SG,-80.006
9/9/21,04:00 - 05:00,40.473,-80.03,PG,-80.03
9/9/21,06:00 - 07:00,40.463,-79.909,SG,-79.909
9/9/21,07:00 - 08:00,40.443,-80.053,SG,-80.053
9/9/21,08:00 - 09:00,40.403,-79.943,PG,-79.943
9/9/21,10:00 - 11:00,40.403,-79.944,PG,-79.944
9/9/21,19:00 - 20:00,40.415,-79.99,MG,-79.99
9/9/21,19:00 - 20:00,40.415,-79.99,MG,-79.99
9/10/21,02:00 - 03:00,40.454,-79.894,SG,-79.894
9/10/21,12:00 - 13:00,40.468,-79.897,PG,-79.897
9/10/21,19:00 - 20:00,40.458,-79.887,MG,-79.887
9/10/21,20:00 - 21:00,40.457,-80.056,SG,-80.056
9/10/21,21:00 - 22:00,40.458,-79.897,SG,-79.897
9/10/21,22:00 - 23:00,40.416,-79.99,MG,-79.99
9/11/21,01:00 - 02:00,40.43,-79.999,MG,-79.999
9/11/21,14:00 - 15:00,40.423,-79.997,MG,-79.997
9/11/21,20:00 - 21:00,40.457,-79.868,SG,-79.868
9/11/21,20:00 - 21:00,40.458,-80.064,SG,-80.064
9/11/21,20:00 - 21:00,40.417,-79.991,PG,-79.991
9/12/21,00:00 - 01:00,40.458,-79.872,MG,-79.872
9/12/21,00:00 - 01:00,40.455,-80.061,SG,-80.061
9/12/21,01:00 - 02:00,40.46,-79.897,MG,-79.897
9/12/21,01:00 - 02:00,40.456,-79.888,MG,-79.888
9/12/21,01:00 - 02:00,40.456,-79.888,MG,-79.888
9/12/21,02:00 - 03:00,40.465,-79.922,MG,-79.922
9/12/21,03:00 - 04:00,40.45,-80.064,MG,-80.064
9/12/21,04:00 - 05:00,40.424,-79.972,PG,-79.972
9/12/21,05:00 - 06:00,40.456,-79.869,MG,-79.869
9/12/21,17:00 - 18:00,40.442,-80.052,SG,-80.052
9/12/21,18:00 - 19:00,40.456,-79.89,SG,-79.89
9/12/21,20:00 - 21:00,40.407,-79.946,SG,-79.946
9/13/21,00:00 - 01:00,40.47,-79.937,SG,-79.937
9/13/21,00:00 - 01:00,40.468,-79.903,MG,-79.903
9/13/21,07:00 - 08:00,40.446,-80.06,PG,-80.06
9/13/21,11:00 - 12:00,40.453,-79.889,PG,-79.889
9/13/21,18:00 - 19:00,40.457,-79.896,MG,-79.896
9/13/21,18:00 - 19:00,40.457,-79.888,SG,-79.888
9/13/21,20:00 - 21:00,40.468,-79.94,SG,-79.94
9/13/21,21:00 - 22:00,40.454,-79.893,MG,-79.893
9/13/21,21:00 - 22:00,40.455,-80.063,SG,-80.063
9/13/21,22:00 - 23:00,40.458,-79.897,SG,-79.897
9/13/21,22:00 - 23:00,40.458,-79.896,MG,-79.896
9/13/21,23:00 - 00:00,40.442,-80.055,SG,-80.055
9/14/21,00:00 - 01:00,40.48,-80.039,SG,-80.039
9/14/21,01:00 - 02:00,40.449,-80.081,SG,-80.081
9/14/21,02:00 - 03:00,40.455,-79.883,SG,-79.883
9/14/21,02:00 - 03:00,40.468,-80.004,MG,-80.004
9/14/21,02:00 - 03:00,40.468,-79.995,SG,-79.995
9/14/21,10:00 - 11:00,40.408,-79.941,PG,-79.941
9/14/21,11:00 - 12:00,40.453,-79.874,PG,-79.874
9/14/21,18:00 - 19:00,40.417,-79.974,PG,-79.974
9/14/21,21:00 - 22:00,40.47,-80.03,MG,-80.03
9/14/21,21:00 - 22:00,40.426,-79.996,MG,-79.996
9/14/21,23:00 - 00:00,40.471,-79.934,SG,-79.934
9/14/21,23:00 - 00:00,40.455,-80.08,SG,-80.08
9/15/21,01:00 - 02:00,40.455,-79.886,MG,-79.886
9/17/21,06:00 - 07:00,40.456,-79.869,SG,-79.869
9/17/21,14:00 - 15:00,40.457,-79.871,MG,-79.871
9/17/21,18:00 - 19:00,40.459,-79.88,MG,-79.88
9/17/21,18:00 - 19:00,40.459,-79.881,MG,-79.881
9/17/21,21:00 - 22:00,40.458,-79.872,MG,-79.872
9/17/21,21:00 - 22:00,40.451,-79.973,SG,-79.973
9/17/21,23:00 - 00:00,40.475,-80.031,SG,-80.031
9/17/21,23:00 - 00:00,40.475,-80.031,SG,-80.031
9/17/21,23:00 - 00:00,40.475,-80.031,SG,-80.031
9/18/21,00:00 - 01:00,40.455,-79.979,MG,-79.979
9/18/21,02:00 - 03:00,40.457,-79.872,MG,-79.872
9/18/21,02:00 - 03:00,40.455,-79.885,MG,-79.885
9/18/21,02:00 - 03:00,40.456,-79.885,MG,-79.885
9/18/21,02:00 - 03:00,40.455,-79.884,MG,-79.884
9/18/21,02:00 - 03:00,40.46,-79.887,MG,-79.887
9/18/21,02:00 - 03:00,40.46,-79.887,MG,-79.887
9/18/21,03:00 - 04:00,40.455,-79.887,MG,-79.887
9/18/21,04:00 - 05:00,40.479,-80.038,MG,-80.038
9/18/21,06:00 - 07:00,40.469,-79.895,MG,-79.895
9/18/21,20:00 - 21:00,40.479,-79.999,SG,-79.999
9/18/21,21:00 - 22:00,40.454,-80.05,MG,-80.05
9/18/21,21:00 - 22:00,40.448,-80.071,SG,-80.071
9/18/21,23:00 - 00:00,40.451,-79.972,SG,-79.972
9/18/21,23:00 - 00:00,40.447,-79.978,SG,-79.978
9/19/21,00:00 - 01:00,40.455,-79.883,SG,-79.883
9/19/21,02:00 - 03:00,40.46,-79.901,SG,-79.901
9/19/21,03:00 - 04:00,40.458,-79.908,MG,-79.908
9/19/21,03:00 - 04:00,40.455,-79.889,MG,-79.889
9/19/21,03:00 - 04:00,40.455,-79.889,MG,-79.889
9/19/21,04:00 - 05:00,40.455,-79.872,SG,-79.872
9/19/21,05:00 - 06:00,40.454,-79.874,PG,-79.874
9/19/21,08:00 - 09:00,40.457,-79.897,PG,-79.897
9/19/21,09:00 - 10:00,40.45,-79.975,PG,-79.975
9/19/21,17:00 - 18:00,40.459,-79.881,SG,-79.881
9/19/21,18:00 - 19:00,40.49,-80.017,MG,-80.017
9/19/21,19:00 - 20:00,40.486,-80.025,SG,-80.025
9/19/21,19:00 - 20:00,40.49,-80.018,MG,-80.018
9/19/21,20:00 - 21:00,40.458,-80.056,MG,-80.056
9/19/21,20:00 - 21:00,40.474,-80.01,MG,-80.01
9/19/21,21:00 - 22:00,40.462,-79.889,MG,-79.889
9/21/21,00:00 - 01:00,40.421,-79.98,SG,-79.98
9/21/21,00:00 - 01:00,40.421,-79.98,SG,-79.98
9/21/21,06:00 - 07:00,40.41,-79.944,MG,-79.944
9/21/21,06:00 - 07:00,40.456,-79.869,SG,-79.869
9/21/21,06:00 - 07:00,40.456,-79.869,MG,-79.869
9/21/21,10:00 - 11:00,40.443,-80.053,SG,-80.053
9/21/21,13:00 - 14:00,40.455,-80.058,PG,-80.058
9/21/21,17:00 - 18:00,40.458,-80.057,MG,-80.057
9/21/21,17:00 - 18:00,40.456,-80.056,MG,-80.056
9/21/21,23:00 - 00:00,40.458,-80.017,SG,-80.017
9/21/21,23:00 - 00:00,40.458,-80.026,SG,-80.026
9/22/21,00:00 - 01:00,40.448,-79.971,MG,-79.971
9/22/21,08:00 - 09:00,40.467,-79.894,PG,-79.894
9/22/21,17:00 - 18:00,40.419,-80.005,MG,-80.005
9/22/21,20:00 - 21:00,40.459,-79.887,SG,-79.887
9/22/21,20:00 - 21:00,40.417,-79.99,MG,-79.99
9/22/21,20:00 - 21:00,40.459,-79.887,MG,-79.887
9/22/21,20:00 - 21:00,40.417,-79.991,MG,-79.991
9/22/21,21:00 - 22:00,40.459,-79.887,MG,-79.887
9/23/21,00:00 - 01:00,40.449,-79.868,PG,-79.868
9/23/21,00:00 - 01:00,40.415,-79.976,SG,-79.976
9/23/21,03:00 - 04:00,40.468,-79.939,SG,-79.939
9/23/21,05:00 - 06:00,40.423,-79.977,SG,-79.977
9/23/21,10:00 - 11:00,40.472,-80.021,SG,-80.021
9/23/21,10:00 - 11:00,40.472,-80.021,SG,-80.021
9/23/21,12:00 - 13:00,40.402,-79.943,MG,-79.943
9/23/21,15:00 - 16:00,40.453,-79.893,MG,-79.893
9/23/21,20:00 - 21:00,40.421,-79.964,SG,-79.964
9/23/21,21:00 - 22:00,40.459,-79.887,MG,-79.887
9/23/21,22:00 - 23:00,40.453,-79.874,MG,-79.874
9/23/21,23:00 - 00:00,40.421,-79.994,SG,-79.994
9/24/21,10:00 - 11:00,40.445,-80.05,PG,-80.05
9/24/21,11:00 - 12:00,40.465,-79.942,SG,-79.942
9/24/21,13:00 - 14:00,40.467,-79.899,PG,-79.899
9/24/21,15:00 - 16:00,40.44,-79.979,MG,-79.979
9/24/21,21:00 - 22:00,40.475,-80.034,SG,-80.034
9/24/21,21:00 - 22:00,40.457,-79.897,SG,-79.897
9/24/21,22:00 - 23:00,40.455,-79.893,MG,-79.893
9/24/21,23:00 - 00:00,40.452,-79.885,SG,-79.885
9/25/21,17:00 - 18:00,40.443,-80.055,MG,-80.055
9/25/21,19:00 - 20:00,40.458,-80.059,MG,-80.059
9/25/21,19:00 - 20:00,40.458,-80.059,MG,-80.059
9/25/21,19:00 - 20:00,40.458,-80.059,MG,-80.059
9/25/21,19:00 - 20:00,40.43,-79.999,SG,-79.999
9/25/21,22:00 - 23:00,40.463,-79.91,MG,-79.91
9/25/21,22:00 - 23:00,40.464,-79.912,PG,-79.912
9/25/21,22:00 - 23:00,40.422,-79.979,SG,-79.979
9/25/21,22:00 - 23:00,40.43,-79.975,MG,-79.975
9/26/21,00:00 - 01:00,40.424,-80.014,SG,-80.014
9/26/21,01:00 - 02:00,40.455,-79.886,SG,-79.886
9/26/21,01:00 - 02:00,40.43,-79.978,SG,-79.978
9/26/21,02:00 - 03:00,40.477,-80.009,MG,-80.009
9/26/21,04:00 - 05:00,40.421,-80.003,MG,-80.003
9/26/21,04:00 - 05:00,40.421,-80.003,MG,-80.003
9/26/21,04:00 - 05:00,40.421,-80.003,MG,-80.003
9/26/21,05:00 - 06:00,40.417,-79.966,SG,-79.966
9/26/21,05:00 - 06:00,40.417,-79.966,MG,-79.966
9/26/21,18:00 - 19:00,40.444,-80.041,SG,-80.041
9/26/21,19:00 - 20:00,40.457,-80.054,SG,-80.054
9/26/21,20:00 - 21:00,40.457,-80.054,MG,-80.054
9/26/21,21:00 - 22:00,40.458,-79.899,MG,-79.899
9/27/21,00:00 - 01:00,40.468,-80.016,SG,-80.016
9/27/21,00:00 - 01:00,40.46,-79.886,MG,-79.886
9/27/21,00:00 - 01:00,40.46,-79.887,MG,-79.887
9/27/21,07:00 - 08:00,40.454,-79.886,SG,-79.886
9/27/21,15:00 - 16:00,40.403,-79.943,PG,-79.943
9/27/21,20:00 - 21:00,40.468,-79.903,SG,-79.903
9/27/21,20:00 - 21:00,40.453,-80.058,SG,-80.058
9/27/21,20:00 - 21:00,40.453,-80.055,PG,-80.055
9/27/21,21:00 - 22:00,40.423,-79.988,SG,-79.988
9/27/21,23:00 - 00:00,40.449,-79.877,MG,-79.877
9/28/21,01:00 - 02:00,40.469,-80.031,SG,-80.031
9/28/21,01:00 - 02:00,40.427,-80.004,SG,-80.004
9/28/21,01:00 - 02:00,40.459,-79.913,SG,-79.913
9/28/21,08:00 - 09:00,40.456,-79.891,SG,-79.891
9/28/21,08:00 - 09:00,40.403,-79.943,PG,-79.943
9/28/21,09:00 - 10:00,40.464,-79.922,PG,-79.922
9/28/21,13:00 - 14:00,40.451,-79.876,MG,-79.876
9/29/21,00:00 - 01:00,40.411,-79.989,SG,-79.989
9/29/21,01:00 - 02:00,40.477,-80.002,SG,-80.002
9/29/21,02:00 - 03:00,40.421,-80.003,SG,-80.003
9/29/21,08:00 - 09:00,40.468,-79.942,PG,-79.942
9/29/21,08:00 - 09:00,40.454,-80.022,MG,-80.022
9/29/21,09:00 - 10:00,40.466,-79.935,SG,-79.935
9/29/21,09:00 - 10:00,40.468,-79.942,SG,-79.942
